image_path,value
ml/data/raw/PXL_20260125_115840403.jpg,26.5
ml/data/raw/PXL_20260125_115943552.jpg,37.5
ml/data/raw/PXL_20260125_115944074.jpg,37.5
ml/data/raw/PXL_20260125_115944522.jpg,37.5
ml/data/raw/PXL_20260125_115944999.jpg,37.5
ml/data/raw/PXL_20260125_115945531.jpg,37.5
ml/data/raw/PXL_20260125_115946015.jpg,37.5
ml/data/raw/PXL_20260125_115946532.jpg,37.5
ml/data/raw/PXL_20260125_115946935.jpg,37.5
ml/data/raw/PXL_20260125_115947232.jpg,37.5
ml/data/raw/PXL_20260125_115947579.jpg,37.5
ml/data/raw/PXL_20260125_115948135.jpg,37.5
ml/data/raw/PXL_20260125_115948601.jpg,37.5
ml/data/raw/PXL_20260125_115948836.jpg,37.5
ml/data/raw/PXL_20260125_115949188.jpg,37.5
ml/data/raw/PXL_20260125_115949522.jpg,37.5
ml/data/raw/PXL_20260125_115949960.jpg,37.5
ml/data/raw/PXL_20260125_115950638.jpg,37.5
ml/data/raw/PXL_20260125_115950996.jpg,37.5
ml/data/raw/PXL_20260125_115952623.jpg,37.5
ml/data/raw/PXL_20260125_115953604.jpg,37.5
ml/data/raw/PXL_20260125_115955039.jpg,37.5
ml/data/raw/PXL_20260125_115957052.jpg,37.5
ml/data/raw/PXL_20260125_115958760.jpg,37.5
ml/data/raw/PXL_20260125_115959728.jpg,37.5
ml/data/raw/PXL_20260125_120001250.jpg,37.5
ml/data/raw/PXL_20260125_120020529.jpg,37.5
ml/data/raw/PXL_20260125_120021074.jpg,37.5
ml/data/raw/PXL_20260125_120021544.jpg,37.5
ml/data/raw/PXL_20260125_120022037.jpg,37.5
ml/data/raw/PXL_20260125_120022309.jpg,37.5
ml/data/raw/PXL_20260125_120022901.jpg,37.5
ml/data/raw/PXL_20260125_120023531.jpg,37.5
ml/data/raw/PXL_20260125_120024047.jpg,37.5
ml/data/raw/PXL_20260125_120024549.jpg,37.5
ml/data/raw/PXL_20260125_120025564.jpg,37.5
ml/data/raw/PXL_20260125_120026205.jpg,37.5
ml/data/raw/PXL_20260125_120026856.jpg,37.5
ml/data/raw/PXL_20260125_120027821.jpg,37.5
ml/data/raw/PXL_20260125_120028768.jpg,37.5
ml/data/raw/PXL_20260125_120030971.jpg,37.5
ml/data/raw/PXL_20260125_120034080.jpg,37.5
ml/data/raw/PXL_20260125_120037559.jpg,37.5
ml/data/raw/PXL_20260125_120040116.jpg,37.5
ml/data/raw/PXL_20260125_120041517.jpg,37.5
ml/data/raw/PXL_20260125_120042299.jpg,37.5
ml/data/raw/PXL_20260125_120043546.jpg,37.5
ml/data/raw/PXL_20260125_120045775.jpg,37.5
ml/data/raw/PXL_20260125_120050121.jpg,37.5
ml/data/raw/PXL_20260125_120052049.jpg,37.5
ml/data/raw/PXL_20260125_120059198.jpg,37.5
ml/data/raw/PXL_20260125_120101988.jpg,37.5
ml/data/raw/PXL_20260125_120105434.jpg,37.5
ml/data/raw/PXL_20260125_120115570.jpg,37.5
ml/data/raw/PXL_20260125_120119590.jpg,37.5
ml/data/raw/PXL_20260125_120122658.jpg,37.5
captured_images/capture_0008.png,22
captured_images/capture_0007.png,18
captured_images/capture_0075.png,19
captured_images/capture_2026-04-03_15-46-04.png,19
captured_images/capture_p20c_preview.png,20
captured_images/capture_p30c.png,30
captured_images/capture_2026-04-03_13-48-34.png,30
captured_images/capture_p35c_preview.png,35
captured_images/today_converted/capture_2026-04-09_06-41-57.png,30
captured_images/today_converted/capture_2026-04-09_06-50-28.png,30
captured_images/today_converted/capture_2026-04-09_06-51-13.png,30
captured_images/capture_p20.jpg,20
captured_images/capture_p35c.jpg,35
captured_images/capture_p42c.jpg,42
captured_images/capture_p25c.jpg,25
captured_images/capture_p30c.jpg,30
captured_images/capture_p31c.jpg,31
