image_path,value,x0,y0,x1,y1
ml/data/raw/PXL_20260125_114859876.jpg,-17.5,0.00,171.60,3472.00,4184.08
ml/data/raw/PXL_20260125_114901412.jpg,-17.5,0.00,26.55,3472.00,4180.23
ml/data/raw/PXL_20260125_114901695.jpg,-17.5,0.00,255.10,3472.00,4237.26
ml/data/raw/PXL_20260125_114908265.jpg,-17.5,23.00,57.64,178.91,180.79
ml/data/raw/PXL_20260125_114908980.jpg,-29,23.00,57.64,178.91,180.79
ml/data/raw/PXL_20260125_114909671.jpg,-17.5,23.00,57.64,178.91,180.79
ml/data/raw/PXL_20260125_114911288.jpg,-17.5,0.00,0.00,3472.00,4005.48
ml/data/raw/PXL_20260125_114912074.jpg,-17.5,23.00,57.64,178.91,180.79
ml/data/raw/PXL_20260125_114912923.jpg,-17.5,0.00,95.59,3472.00,4384.67
ml/data/raw/PXL_20260125_114913726.jpg,-17.5,23.00,57.64,178.91,180.79
ml/data/raw/PXL_20260125_114914961.jpg,-17.5,0.00,415.55,3472.00,4454.40
ml/data/raw/PXL_20260125_114915707.jpg,-17.5,0.00,87.57,3386.33,4021.99
ml/data/raw/PXL_20260125_114922671.jpg,-17.5,23.00,57.64,178.91,180.79
ml/data/raw/PXL_20260125_114923491.jpg,-17.5,0.00,141.25,2515.81,4515.26
ml/data/raw/PXL_20260125_114924323.jpg,-17.5,0.00,0.00,2095.79,3663.41
ml/data/raw/PXL_20260125_114925061.jpg,-17.5,23.00,57.64,178.91,180.79
ml/data/raw/PXL_20260125_114925728.jpg,-17.5,0.00,161.86,3175.04,4308.62
ml/data/raw/PXL_20260125_114926493.jpg,-17.5,142.31,72.66,2868.95,4202.92
ml/data/raw/PXL_20260125_114936296.jpg,-17.5,0.00,104.04,3472.00,4069.35
ml/data/raw/PXL_20260125_114941106.jpg,-17.5,0.00,58.51,3013.41,4244.60
ml/data/raw/PXL_20260125_114944228.jpg,-17.5,0.00,0.00,3464.95,3711.86
ml/data/raw/PXL_20260125_114949989.jpg,-17.5,0.00,0.00,3282.89,4294.18
ml/data/raw/PXL_20260125_114954780.jpg,-17.5,23.00,57.64,178.91,180.79
ml/data/raw/PXL_20260125_114959197.jpg,-17.5,0.00,526.17,3269.09,4624.00
ml/data/raw/PXL_20260125_115007049.jpg,-17.5,23.00,57.64,178.91,180.79
ml/data/raw/PXL_20260125_115011316.jpg,-17.5,0.00,784.17,3216.14,4624.00
ml/data/raw/PXL_20260125_115025538.jpg,-17.5,0.00,522.14,3032.38,4322.70
ml/data/raw/PXL_20260125_115028857.jpg,-17.5,0.00,542.25,3001.55,4395.47
ml/data/raw/PXL_20260125_115038687.jpg,-17.5,0.00,241.43,3356.71,4082.21
ml/data/raw/PXL_20260125_115113912.jpg,-7.5,0.00,97.07,3006.89,4438.89
ml/data/raw/PXL_20260125_115115395.jpg,-7.5,23.00,57.64,178.91,180.79
ml/data/raw/PXL_20260125_115116424.jpg,-7.5,23.00,57.64,178.91,180.79
ml/data/raw/PXL_20260125_115117057.jpg,-7.5,23.00,57.64,178.91,180.79
ml/data/raw/PXL_20260125_115117933.jpg,-7.5,0.00,0.00,3472.00,4120.44
ml/data/raw/PXL_20260125_115118563.jpg,-7.5,0.00,0.00,3393.17,4210.96
ml/data/raw/PXL_20260125_115119325.jpg,-7.5,0.00,235.93,3218.87,4255.92
ml/data/raw/PXL_20260125_115119880.jpg,-7.5,0.00,51.40,3076.21,4278.90
ml/data/raw/PXL_20260125_115120449.jpg,-7.5,0.00,0.00,2722.37,3597.44
ml/data/raw/PXL_20260125_115120953.jpg,-7.5,151.35,376.25,2658.59,3460.25
ml/data/raw/PXL_20260125_115121320.jpg,-17.5,0.00,0.00,2900.35,3695.33
ml/data/raw/PXL_20260125_115122110.jpg,-7.5,0.00,0.00,3050.02,3990.84
ml/data/raw/PXL_20260125_115122663.jpg,-7.5,0.00,478.90,3301.75,4289.35
ml/data/raw/PXL_20260125_115123844.jpg,-17.5,0.00,132.36,3063.71,3998.13
ml/data/raw/PXL_20260125_115124744.jpg,-7.5,23.00,57.64,178.91,180.79
ml/data/raw/PXL_20260125_115125409.jpg,-7.5,23.00,57.64,178.91,180.79
ml/data/raw/PXL_20260125_115126158.jpg,-7.5,0.00,479.94,2963.60,3849.09
ml/data/raw/PXL_20260125_115126899.jpg,-7.5,0.00,255.45,3170.46,3960.51
ml/data/raw/PXL_20260125_115127422.jpg,-17.5,0.00,186.01,3087.83,3860.36
ml/data/raw/PXL_20260125_115127962.jpg,-7.5,0.00,0.00,2752.23,3950.37
ml/data/raw/PXL_20260125_115128514.jpg,-7.5,0.00,0.00,3067.03,3975.21
ml/data/raw/PXL_20260125_115129083.jpg,-7.5,0.00,245.87,2766.16,4083.71
ml/data/raw/PXL_20260125_115129858.jpg,-7.5,0.00,0.00,2774.07,3947.79
ml/data/raw/PXL_20260125_115130654.jpg,-17.5,0.00,98.50,2668.50,4010.07
ml/data/raw/PXL_20260125_115143033.jpg,-7.5,0.00,0.00,3213.73,3975.87
ml/data/raw/PXL_20260125_115143850.jpg,-7.5,79.79,433.81,3231.41,4017.13
ml/data/raw/PXL_20260125_115144597.jpg,-7.5,0.00,524.30,3063.63,4254.82
ml/data/raw/PXL_20260125_115145405.jpg,-7.5,10.55,555.66,3090.74,4087.11
ml/data/raw/PXL_20260125_115146294.jpg,-7.5,0.00,804.60,2908.77,4081.30
ml/data/raw/PXL_20260125_115147221.jpg,-7.5,0.00,1012.58,3063.34,4297.64
ml/data/raw/PXL_20260125_115148055.jpg,-7.5,71.81,871.05,2961.67,4046.65
ml/data/raw/PXL_20260125_115148744.jpg,-7.5,253.93,705.12,3472.00,3675.34
ml/data/raw/PXL_20260125_115149366.jpg,-7.5,151.54,902.22,2980.52,4413.05
ml/data/raw/PXL_20260125_115150021.jpg,-7.5,0.00,714.12,2754.68,4206.30
ml/data/raw/PXL_20260125_115150984.jpg,-7.5,0.00,922.50,2850.44,3879.81
ml/data/raw/PXL_20260125_115159520.jpg,-7.5,0.00,521.11,2775.26,4300.47
ml/data/raw/PXL_20260125_115200210.jpg,-7.5,0.00,469.21,2962.77,4365.69
ml/data/raw/PXL_20260125_115200940.jpg,-7.5,0.00,530.81,2979.77,4197.92
ml/data/raw/PXL_20260125_115201566.jpg,-7.5,0.00,99.88,3447.52,4113.38
ml/data/raw/PXL_20260125_115204481.jpg,-7.5,0.00,131.48,3346.40,4324.14
ml/data/raw/PXL_20260125_115207208.jpg,-7.5,0.00,207.20,3115.88,4294.74
ml/data/raw/PXL_20260125_115208285.jpg,-7.5,0.00,258.48,3226.04,4331.93
ml/data/raw/PXL_20260125_115209157.jpg,-7.5,0.00,365.83,3309.07,4496.38
ml/data/raw/PXL_20260125_115218666.jpg,-7.5,0.00,798.59,3360.96,4624.00
ml/data/raw/PXL_20260125_115222662.jpg,-7.5,0.00,783.33,3280.87,4401.45
ml/data/raw/PXL_20260125_115237147.jpg,-7.5,418.93,537.90,3236.95,4505.24
ml/data/raw/PXL_20260125_115239306.jpg,-7.5,506.85,736.84,3472.00,3990.34
ml/data/raw/PXL_20260125_115240763.jpg,-7.5,465.59,623.98,3472.00,4026.34
ml/data/raw/PXL_20260125_115242004.jpg,-7.5,0.00,948.92,3236.80,3940.10
ml/data/raw/PXL_20260125_115243334.jpg,-7.5,0.00,944.36,2878.78,4006.05
ml/data/raw/PXL_20260125_115323183.jpg,5,0.00,309.82,3104.95,4379.78
ml/data/raw/PXL_20260125_115323990.jpg,5,0.00,37.23,3379.57,4142.86
ml/data/raw/PXL_20260125_115324736.jpg,5,0.00,495.85,3472.00,4250.86
ml/data/raw/PXL_20260125_115325407.jpg,5,0.00,8.34,3153.38,4030.01
ml/data/raw/PXL_20260125_115325972.jpg,5,0.00,0.00,2933.50,3810.91
ml/data/raw/PXL_20260125_115326457.jpg,5,0.00,150.05,3300.46,4178.29
ml/data/raw/PXL_20260125_115326987.jpg,5,0.00,0.00,3211.87,3967.46
ml/data/raw/PXL_20260125_115327587.jpg,5,0.00,23.16,3472.00,4216.89
ml/data/raw/PXL_20260125_115328247.jpg,5,0.00,0.00,2901.96,4137.41
ml/data/raw/PXL_20260125_115328820.jpg,5,0.00,326.88,3308.34,4176.11
ml/data/raw/PXL_20260125_115329709.jpg,5,0.00,418.48,3044.64,4408.55
ml/data/raw/PXL_20260125_115330301.jpg,5,0.00,281.19,3335.97,4405.46
ml/data/raw/PXL_20260125_115331993.jpg,5,0.00,320.30,3408.30,4061.68
ml/data/raw/PXL_20260125_115332945.jpg,5,0.00,420.91,3396.09,3974.06
ml/data/raw/PXL_20260125_115334057.jpg,5,0.00,436.80,3208.85,3921.14
ml/data/raw/PXL_20260125_115334678.jpg,5,0.00,474.73,3147.32,3870.87
ml/data/raw/PXL_20260125_115335432.jpg,5,171.94,587.60,2956.96,3261.72
ml/data/raw/PXL_20260125_115336256.jpg,5,0.00,534.12,2910.88,3309.59
ml/data/raw/PXL_20260125_115343103.jpg,5,0.00,132.89,3086.67,3927.44
ml/data/raw/PXL_20260125_115343746.jpg,5,0.00,58.89,3472.00,3683.91
ml/data/raw/PXL_20260125_115344301.jpg,5,225.37,191.34,3472.00,3783.41
ml/data/raw/PXL_20260125_115344951.jpg,5,0.00,95.79,3119.40,3711.45
ml/data/raw/PXL_20260125_115345639.jpg,5,0.00,79.92,3308.18,4014.70
ml/data/raw/PXL_20260125_115346411.jpg,5,0.00,0.00,3472.00,3535.07
ml/data/raw/PXL_20260125_115349576.jpg,5,182.20,365.97,3252.98,4615.84
ml/data/raw/PXL_20260125_115350771.jpg,5,0.00,372.28,3315.71,4111.12
ml/data/raw/PXL_20260125_115354208.jpg,5,278.20,490.89,3231.66,3910.38
ml/data/raw/PXL_20260125_115354940.jpg,5,287.96,165.23,3263.44,3694.50
ml/data/raw/PXL_20260125_115355557.jpg,5,161.70,500.98,3336.19,3772.98
ml/data/raw/PXL_20260125_115356240.jpg,5,145.83,394.46,3144.69,4027.14
ml/data/raw/PXL_20260125_115357253.jpg,5,152.65,346.98,3109.81,4020.80
ml/data/raw/PXL_20260125_115357834.jpg,5,46.70,274.86,3220.97,3830.38
ml/data/raw/PXL_20260125_115404470.jpg,5,0.00,67.77,3346.45,3886.59
ml/data/raw/PXL_20260125_115406833.jpg,5,0.00,508.13,3161.39,4323.89
ml/data/raw/PXL_20260125_115408380.jpg,5,23.00,57.64,178.91,180.79
ml/data/raw/PXL_20260125_115410910.jpg,5,637.43,333.92,3056.79,4093.75
ml/data/raw/PXL_20260125_115413920.jpg,5,0.00,428.35,3434.83,4191.34
ml/data/raw/PXL_20260125_115417966.jpg,5,127.96,710.57,2882.82,4624.00
ml/data/raw/PXL_20260125_115421648.jpg,5,189.57,250.68,3237.31,3960.41
ml/data/raw/PXL_20260125_115429504.jpg,5,0.00,445.15,3239.33,4149.13
ml/data/raw/PXL_20260125_115433668.jpg,5,0.00,409.51,3472.00,3907.28
ml/data/raw/PXL_20260125_115535839.jpg,15,0.00,319.38,3398.53,4397.04
ml/data/raw/PXL_20260125_115536463.jpg,15,0.00,427.35,3472.00,4158.89
ml/data/raw/PXL_20260125_115537100.jpg,15,0.00,166.99,3430.22,4259.62
ml/data/raw/PXL_20260125_115537581.jpg,15,0.00,508.81,3472.00,4524.99
ml/data/raw/PXL_20260125_115538083.jpg,5,0.00,235.82,3415.13,4266.90
ml/data/raw/PXL_20260125_115538761.jpg,15,0.00,403.61,3472.00,4338.10
ml/data/raw/PXL_20260125_115539262.jpg,15,0.00,150.37,3151.72,4064.29
ml/data/raw/PXL_20260125_115539763.jpg,15,0.00,451.23,3305.97,4219.18
ml/data/raw/PXL_20260125_115540293.jpg,15,0.00,150.02,3149.22,4261.19
ml/data/raw/PXL_20260125_115541259.jpg,15,0.00,1147.65,3183.85,4584.85
ml/data/raw/PXL_20260125_115541834.jpg,15,0.00,1103.95,3281.94,4624.00
ml/data/raw/PXL_20260125_115542831.jpg,15,53.12,1097.11,3177.30,4489.60
ml/data/raw/PXL_20260125_115543576.jpg,15,0.00,860.65,3124.96,4475.12
ml/data/raw/PXL_20260125_115544186.jpg,15,0.00,493.76,3190.22,4308.19
ml/data/raw/PXL_20260125_115544803.jpg,15,0.00,449.06,3401.58,4185.25
ml/data/raw/PXL_20260125_115545411.jpg,15,0.00,398.67,3218.39,4231.18
ml/data/raw/PXL_20260125_115546076.jpg,15,0.00,543.78,3472.00,4348.09
ml/data/raw/PXL_20260125_115546842.jpg,15,0.00,569.80,3310.80,4190.31
ml/data/raw/PXL_20260125_115547414.jpg,15,0.00,566.82,3472.00,4386.55
ml/data/raw/PXL_20260125_115551028.jpg,15,0.00,896.73,3090.90,4369.87
ml/data/raw/PXL_20260125_115551677.jpg,15,0.00,187.92,3079.02,4106.28
ml/data/raw/PXL_20260125_115552259.jpg,15,0.00,587.89,3017.17,4276.51
ml/data/raw/PXL_20260125_115552985.jpg,15,0.00,828.73,3248.92,4311.05
ml/data/raw/PXL_20260125_115554156.jpg,15,0.00,693.54,3349.55,4092.57
ml/data/raw/PXL_20260125_115554764.jpg,15,0.00,560.42,3324.05,4196.80
ml/data/raw/PXL_20260125_115603764.jpg,15,260.37,516.61,3176.07,4624.00
ml/data/raw/PXL_20260125_115605315.jpg,15,451.09,352.33,3221.12,4624.00
ml/data/raw/PXL_20260125_115607703.jpg,15,335.80,1365.98,3023.32,3869.44
ml/data/raw/PXL_20260125_115608397.jpg,15,436.46,1306.37,2890.60,3814.05
ml/data/raw/PXL_20260125_115609083.jpg,15,79.35,1308.04,3002.39,4371.25
ml/data/raw/PXL_20260125_115609819.jpg,15,0.00,644.45,2733.38,4325.18
ml/data/raw/PXL_20260125_115610360.jpg,15,0.00,195.25,2575.41,3886.44
ml/data/raw/PXL_20260125_115610974.jpg,15,0.00,627.37,2703.50,4104.27
ml/data/raw/PXL_20260125_115611830.jpg,15,0.00,229.49,2730.97,3831.01
ml/data/raw/PXL_20260125_115612552.jpg,15,214.50,286.94,3117.96,4003.28
ml/data/raw/PXL_20260125_115615761.jpg,15,0.00,650.45,2786.59,3917.86
ml/data/raw/PXL_20260125_115617076.jpg,15,0.00,873.71,2918.76,3860.62
ml/data/raw/PXL_20260125_115618539.jpg,15,0.00,623.06,2673.76,3995.79
ml/data/raw/PXL_20260125_115626909.jpg,15,0.00,139.09,3472.00,3875.59
ml/data/raw/PXL_20260125_115629884.jpg,15,0.00,0.00,3472.00,3684.49
ml/data/raw/PXL_20260125_115632590.jpg,15,0.00,0.00,3472.00,3889.12
ml/data/raw/PXL_20260125_115635063.jpg,15,0.00,0.00,3472.00,3668.29
ml/data/raw/PXL_20260125_115638675.jpg,15,0.00,0.00,3472.00,3387.15
ml/data/raw/PXL_20260125_115647174.jpg,15,0.00,676.70,3472.00,3878.15
ml/data/raw/PXL_20260125_115652848.jpg,15,0.00,0.00,3219.09,3674.43
ml/data/raw/PXL_20260125_115659911.jpg,15,0.00,0.00,3259.71,3542.32
ml/data/raw/PXL_20260125_115735138.jpg,26.5,0.00,405.57,3342.77,4337.00
ml/data/raw/PXL_20260125_115735852.jpg,26.5,0.00,172.67,3456.23,4273.79
ml/data/raw/PXL_20260125_115736457.jpg,26.5,0.00,240.67,3472.00,4449.48
ml/data/raw/PXL_20260125_115737064.jpg,26.5,0.00,534.22,3333.84,4377.89
ml/data/raw/PXL_20260125_115737682.jpg,26.5,0.00,85.43,3286.47,4195.65
ml/data/raw/PXL_20260125_115738263.jpg,26.5,0.00,167.94,3399.81,4267.97
ml/data/raw/PXL_20260125_115738811.jpg,26.5,0.00,506.72,3175.97,4490.77
ml/data/raw/PXL_20260125_115739440.jpg,26.5,0.00,799.80,3233.95,4429.61
ml/data/raw/PXL_20260125_115740064.jpg,26.5,136.32,566.14,3043.38,4294.16
ml/data/raw/PXL_20260125_115740763.jpg,26.5,0.00,224.74,3135.30,4370.70
ml/data/raw/PXL_20260125_115741590.jpg,26.5,0.00,635.18,3205.35,4051.55
ml/data/raw/PXL_20260125_115742126.jpg,26.5,0.00,527.47,3331.64,4164.58
ml/data/raw/PXL_20260125_115742712.jpg,26.5,0.00,490.81,3066.99,4248.33
ml/data/raw/PXL_20260125_115743603.jpg,26.5,0.00,645.09,3375.96,4277.59
ml/data/raw/PXL_20260125_115748216.jpg,26.5,0.00,372.12,2909.43,3866.63
ml/data/raw/PXL_20260125_115751745.jpg,26.5,0.00,107.09,3244.75,4079.18
ml/data/raw/PXL_20260125_115757788.jpg,26.5,0.00,294.33,3148.36,3615.93
ml/data/raw/PXL_20260125_115758313.jpg,26.5,113.24,517.30,3317.21,4091.56
ml/data/raw/PXL_20260125_115759913.jpg,26.5,891.27,1938.93,3101.15,4265.65
ml/data/raw/PXL_20260125_115800564.jpg,26.5,237.69,1610.34,2655.50,3906.26
ml/data/raw/PXL_20260125_115801045.jpg,26.5,530.51,1996.08,2923.62,3771.03
ml/data/raw/PXL_20260125_115801313.jpg,26.5,0.00,1200.21,2634.85,4335.90
ml/data/raw/PXL_20260125_115801802.jpg,26.5,0.00,332.19,2230.65,3730.10
ml/data/raw/PXL_20260125_115802215.jpg,26.5,113.81,748.31,2773.20,4291.51
ml/data/raw/PXL_20260125_115803016.jpg,26.5,0.00,608.27,2567.97,4396.43
ml/data/raw/PXL_20260125_115803605.jpg,26.5,112.67,491.22,2652.67,4324.68
ml/data/raw/PXL_20260125_115804606.jpg,26.5,0.00,539.36,2508.12,4183.22
ml/data/raw/PXL_20260125_115806305.jpg,26.5,0.00,455.47,3026.06,4102.21
ml/data/raw/PXL_20260125_115807658.jpg,26.5,0.00,656.08,3249.36,4017.82
ml/data/raw/PXL_20260125_115811049.jpg,26.5,536.61,1460.26,3035.05,4110.48
ml/data/raw/PXL_20260125_115822580.jpg,26.5,0.00,537.36,3472.00,3878.09
ml/data/raw/PXL_20260125_115823372.jpg,26.5,0.00,462.14,3472.00,3936.28
ml/data/raw/PXL_20260125_115824436.jpg,26.5,0.00,764.81,3472.00,4289.94
ml/data/raw/PXL_20260125_115825419.jpg,26.5,0.00,824.89,3317.09,4382.97
ml/data/raw/PXL_20260125_115829399.jpg,26.5,0.00,690.96,3352.53,4624.00
ml/data/raw/PXL_20260125_115835956.jpg,26.5,0.00,0.00,3335.45,3730.88
ml/data/raw/PXL_20260125_115840403.jpg,26.5,0.00,0.00,3277.13,3724.99
ml/data/raw/PXL_20260125_115943552.jpg,37.5,0.00,351.72,3315.16,3988.06
ml/data/raw/PXL_20260125_115944074.jpg,37.5,0.00,224.45,3303.41,3808.84
ml/data/raw/PXL_20260125_115944522.jpg,37.5,0.00,125.81,3236.95,4007.20
ml/data/raw/PXL_20260125_115944999.jpg,37.5,0.00,234.61,3364.42,3963.27
ml/data/raw/PXL_20260125_115945531.jpg,37.5,0.00,369.47,3428.31,4071.19
ml/data/raw/PXL_20260125_115946015.jpg,37.5,0.00,371.49,3284.77,3973.55
ml/data/raw/PXL_20260125_115946532.jpg,37.5,0.00,61.85,3378.44,4080.00
ml/data/raw/PXL_20260125_115946935.jpg,37.5,0.00,0.00,3310.16,3906.01
ml/data/raw/PXL_20260125_115947232.jpg,37.5,0.00,58.30,3434.87,3971.29
ml/data/raw/PXL_20260125_115947579.jpg,37.5,0.00,0.00,3249.32,3882.47
ml/data/raw/PXL_20260125_115948135.jpg,37.5,0.00,89.92,3371.61,3914.48
ml/data/raw/PXL_20260125_115948601.jpg,37.5,0.00,37.45,3472.00,3982.40
ml/data/raw/PXL_20260125_115948836.jpg,37.5,0.00,18.04,3007.15,3851.74
ml/data/raw/PXL_20260125_115949188.jpg,37.5,0.00,451.75,3340.31,4081.18
ml/data/raw/PXL_20260125_115949522.jpg,37.5,0.00,290.87,3174.62,4108.24
ml/data/raw/PXL_20260125_115949960.jpg,37.5,0.00,483.94,3197.23,3953.36
ml/data/raw/PXL_20260125_115950638.jpg,37.5,0.00,337.61,3109.71,3881.73
ml/data/raw/PXL_20260125_115950996.jpg,37.5,0.00,582.23,3256.41,4050.31
ml/data/raw/PXL_20260125_115952623.jpg,37.5,0.00,320.25,3244.08,3900.55
ml/data/raw/PXL_20260125_115953604.jpg,37.5,0.00,603.94,3216.60,4167.35
ml/data/raw/PXL_20260125_115955039.jpg,37.5,0.00,401.05,3240.14,3895.75
ml/data/raw/PXL_20260125_115957052.jpg,37.5,0.00,377.33,3035.78,3737.67
ml/data/raw/PXL_20260125_115958760.jpg,37.5,0.00,606.45,2912.57,3947.00
ml/data/raw/PXL_20260125_115959728.jpg,37.5,0.00,363.68,3151.35,3966.97
ml/data/raw/PXL_20260125_120001250.jpg,37.5,0.00,621.12,2916.92,3916.48
ml/data/raw/PXL_20260125_120020529.jpg,37.5,0.00,485.62,3472.00,4123.14
ml/data/raw/PXL_20260125_120021074.jpg,37.5,0.00,362.27,3449.18,3724.85
ml/data/raw/PXL_20260125_120021544.jpg,37.5,8.65,371.30,3306.99,4150.38
ml/data/raw/PXL_20260125_120022037.jpg,37.5,79.37,367.07,3348.24,4317.05
ml/data/raw/PXL_20260125_120022309.jpg,37.5,0.00,583.87,3100.85,4383.37
ml/data/raw/PXL_20260125_120022901.jpg,37.5,100.15,1045.88,3187.20,4401.18
ml/data/raw/PXL_20260125_120023531.jpg,37.5,200.84,977.40,3080.23,4624.00
ml/data/raw/PXL_20260125_120024047.jpg,37.5,282.55,952.15,3355.96,4624.00
ml/data/raw/PXL_20260125_120024549.jpg,37.5,582.30,1055.20,3000.19,4624.00
ml/data/raw/PXL_20260125_120025564.jpg,37.5,0.00,698.66,3128.44,4290.75
ml/data/raw/PXL_20260125_120026205.jpg,37.5,67.60,668.38,3349.59,4352.29
ml/data/raw/PXL_20260125_120026856.jpg,37.5,0.00,1248.06,2946.43,4258.77
ml/data/raw/PXL_20260125_120027821.jpg,37.5,102.23,880.10,3159.72,4335.80
ml/data/raw/PXL_20260125_120028768.jpg,37.5,101.00,1370.27,3062.19,4624.00
ml/data/raw/PXL_20260125_120030971.jpg,37.5,0.00,772.82,2929.71,3621.42
ml/data/raw/PXL_20260125_120034080.jpg,37.5,646.32,1656.57,2998.67,3718.81
ml/data/raw/PXL_20260125_120037559.jpg,37.5,387.18,1358.98,3119.62,3838.62
ml/data/raw/PXL_20260125_120040116.jpg,37.5,563.09,1531.74,2819.83,4531.71
ml/data/raw/PXL_20260125_120041517.jpg,37.5,727.46,1764.07,3056.03,3980.01
ml/data/raw/PXL_20260125_120042299.jpg,37.5,288.36,1811.00,2573.50,4071.50
ml/data/raw/PXL_20260125_120043546.jpg,37.5,180.75,1641.34,2777.28,3916.19
ml/data/raw/PXL_20260125_120045775.jpg,37.5,0.00,1414.27,2522.13,3767.04
ml/data/raw/PXL_20260125_120050121.jpg,37.5,793.16,1464.00,3087.88,3975.50
ml/data/raw/PXL_20260125_120052049.jpg,37.5,487.33,1153.02,2940.31,3608.70
ml/data/raw/PXL_20260125_120059198.jpg,37.5,0.00,243.79,3047.96,4156.82
ml/data/raw/PXL_20260125_120101988.jpg,37.5,0.00,401.41,2496.92,3960.58
ml/data/raw/PXL_20260125_120105434.jpg,37.5,22.45,388.57,3403.69,4388.02
ml/data/raw/PXL_20260125_120115570.jpg,37.5,0.00,472.49,3472.00,3771.01
ml/data/raw/PXL_20260125_120119590.jpg,37.5,0.00,485.47,3166.02,3592.12
ml/data/raw/PXL_20260125_120122658.jpg,37.5,0.00,458.38,2980.52,3747.34
ml/data/raw/PXL_20260125_120156218.jpg,49,0.00,632.22,3415.04,4097.22
ml/data/raw/PXL_20260125_120157736.jpg,49,0.00,477.10,3157.69,4008.89
ml/data/raw/PXL_20260125_120158598.jpg,49,0.00,420.71,3271.21,4123.39
